โรงเรียนบ้านเหมืองแร่	"พื้นที่ ต.แม่คะ อ.ฝาง บริเวณจุดติดตั้งมีลักษณะเป็นพื้นที่สำคัญในระบบระบายน้ำของท้องถิ่น โดยพื้นที่แอ่งฝางที่ล้อมรอบด้วยภูเขา มีลำน้ำสาขาของแม่น้ำฝางรับน้ำจากพื้นที่สูงก่อนเข้าสู่ชุมชนและพื้นที่เกษตร ส่งผลให้พื้นที่ตอบสนองต่อฝนหนักและมีโอกาสเกิดฝนตกหนักและน้ำป่าไหลหลาก. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ บ้านโป่งถืบใน  ห้วยไคร้  เหมืองแร่  ธิ  ปางปอย  หนองฮ่าง  แม่ป่าไผ่  หนองบวกช้าง  สันดอยนาค

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนบ้านแม่หอย	"บริเวณบ้านแม่หอย ต.แม่นาจร อ.แม่แจ่ม อยู่ในพื้นที่ภูเขาสูงและหุบเขา มีลำห้วยแม่มะลอไหลผ่านชุมชนและรับน้ำจากพื้นที่ลาดชันโดยรอบ ก่อนเชื่อมต่อระบบลุ่มน้ำแม่แจ่ม เมื่อเกิดฝนหนัก น้ำในลำห้วยสามารถเพิ่มขึ้นรวดเร็ว จึงมีความเสี่ยงต่อน้ำป่าไหลหลาก น้ำท่วมฉับพลัน และดินถล่ม. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ขุนแม่รวม  แม่ตะละใต้

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
ศูนย์อนุรักษ์และพัฒนาทรัพยากรท้องถิ่น ตำบลกื้ดช้าง	"องค์การบริหารส่วนตำบลกื้ดช้าง อ.แม่แตง อยู่ในพื้นที่ภูเขาและหุบเขาของลุ่มน้ำปิงตอนบน ซึ่งมีลำน้ำแม่แตงและลำห้วยสาขารับน้ำจากพื้นที่สูงก่อนระบายลงสู่แม่น้ำปิง เมื่อเกิดฝนหนัก น้ำจากแนวภูเขาสามารถไหลรวมตามลำห้วยเข้าสู่พื้นที่ชุมชนและเส้นทางริมลำน้ำได้อย่างรวดเร็ว ทำให้มีความเสี่ยงต่อน้ำป่าไหลหลาก น้ำหลากฉับพลัน และดินถล่มในพื้นที่ลาดชัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ ห้วยน้ำดัง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนชุมชนบ้านแม่สาบ	"จุด โรงเรียนชุมชนบ้านแม่สาบ มีความสำคัญเชิงพื้นที่เนื่องจากอยู่ในพื้นที่หุบเขาและแนวรับน้ำจากพื้นที่สูงของ ต.สะเมิงใต้ อ.สะเมิง โดยพื้นที่หุบเขาและภูเขาด้านตะวันตกของลุ่มน้ำปิง มีลำห้วยสาขารับน้ำจากพื้นที่สูง หากมีฝนหนักต่อเนื่องอาจนำไปสู่ฝนตกหนักและน้ำป่าไหลหลาก. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ บวกจั่น  แม่สาบ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
สำนักงานเทศบาลเมืองแม่โจ้	"สำนักงานเทศบาลเมืองแม่โจ้ ต.หนองหาร อ.สันทราย ตั้งอยู่ในพื้นที่ราบเชิงเมืองตอนเหนือของเชียงใหม่ ซึ่งเชื่อมโยงกับระบบลำน้ำสาขาของลุ่มน้ำปิงและพื้นที่ระบายน้ำของชุมชนเมือง น้ำฝนจากพื้นที่โดยรอบและพื้นที่สูงด้านเหนือ–ตะวันตกจะระบายผ่านคลองและทางน้ำเข้าสู่พื้นที่ราบ ก่อนเคลื่อนต่อไปยังระบบลำน้ำหลัก จึงมีความเสี่ยงต่อฝนหนักเฉพาะพื้นที่ น้ำท่วมขัง และการระบายไม่ทัน โดยเฉพาะบริเวณชุมชนหนาแน่นและพื้นที่พัฒนาเมือง. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ ชุมชนศรีสหกรณ์  ชุมชนแม่โจ้  ชุมชนทุ่งป่าเก็ด  ชุมชนแม่โจ้ใหม่  โปง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลตาดควัน	"ตั้งอยู่ในพื้นที่รอยต่อระหว่างเนินเขากับพื้นที่ราบของ ต.ตาดควัน อ.พญาเม็งราย มีลำห้วยสาขารับน้ำจากพื้นที่สูงก่อนระบายเข้าสู่พื้นที่เกษตรและชุมชนในลุ่มน้ำอิง จึงเหมาะเป็นจุดติดตามฝนเพื่อประเมิน น้ำหลากจากพื้นที่ตอนบนและน้ำท่วมฉับพลันในพื้นที่ราบด้านท้ายน้ำ. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ แม่ต๋ำน้ำตก

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
โรงเรียนบ้านจะคือ	"ตั้งอยู่ในพื้นที่ภูเขาและหุบเขาด้านตะวันตกของอำเภอเมืองเชียงราย มีลำห้วยจากพื้นที่สูงไหลลงสู่พื้นที่ชุมชนและเชื่อมต่อระบบลุ่มน้ำกก จึงเป็นจุดต้นทางที่เหมาะสำหรับติดตามฝนสะสมและเฝ้าระวัง น้ำป่าไหลหลากและน้ำท่วมฉับพลัน ก่อนมวลน้ำเคลื่อนเข้าสู่พื้นที่ด้านล่าง. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ กกน้อย  จะคือ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
อาคารศูนย์พัฒนาเด็กเล็ก หมู่ 22	"อยู่ในบริบทพื้นที่ภูเขาสูงและลาดชันของ ต.แม่สลองใน อ.แม่ฟ้าหลวง ซึ่งเป็นพื้นที่ต้นน้ำที่มีลำห้วยขนาดเล็กรับน้ำจากแนวสันเขา การเปลี่ยนแปลงของฝนสามารถก่อให้เกิดน้ำหลากได้รวดเร็ว จึงเหมาะเป็นจุดวัดฝนเพื่อเฝ้าระวัง ฝนหนัก น้ำป่าไหลหลาก และความเสี่ยงต่อชุมชนตามหุบเขาด้านล่าง.

จากลักษณะทางกายภาพและความเสี่ยงของพื้นที่ที่อธิบายข้างต้น จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง ทั้งนี้ควรใช้ข้อมูลภัยพิบัติหรือข้อมูลพื้นที่เพิ่มเติมประกอบการพิจารณาในส่วนของหมู่บ้าน"
โรงเรียนบ้านปางอ้อย	"ตั้งอยู่ในพื้นที่ภูเขาและหุบเขาของ อ.แม่สรวย ซึ่งเป็นพื้นที่รับน้ำจากแนวเขาก่อนระบายลงสู่ลำน้ำแม่สรวยและระบบลุ่มน้ำแม่ลาว จุดนี้จึงเหมาะสำหรับติดตามฝนในพื้นที่ต้นน้ำ เพื่อเฝ้าระวัง น้ำป่าไหลหลากและมวลน้ำจากพื้นที่สูง ก่อนเข้าสู่ชุมชนและพื้นที่เกษตรด้านล่าง. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ สันจำปา  ปางกลาง  ปางอาณาเขต  ทุ่งฟ้าผ่า  ปางอ้อย  โฮ่ง  ปางซาง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
องค์การบริหารส่วนตำบลทุ่งก่อ	"พื้นที่ ต.ทุ่งก่อ อ.เวียงเชียงรุ้ง เป็นพื้นที่ราบระหว่างแนวภูเขา มีแม่น้ำเผื่อและลำน้ำสาขารับน้ำจากพื้นที่สูงก่อนระบายไปยังระบบแม่น้ำกก เมื่อเกิดฝนหนัก น้ำจากลุ่มน้ำย่อยสามารถไหลรวมเข้าสู่พื้นที่ราบและชุมชนได้รวดเร็ว ทำให้เสี่ยงต่อน้ำหลากและน้ำท่วมขังเฉพาะพื้นที่. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ น้ำตกพัฒนา

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
หอประชุมประชาคม หมู่ 8	"พื้นที่ ต.ขุนซ่อง อ.แก่งหางแมว เป็นพื้นที่เนินเขาสลับที่ราบและพื้นที่เกษตร มีคลองหางแมวและลำคลองสาขาทำหน้าที่รับน้ำจากพื้นที่สูงก่อนระบายลงสู่พื้นที่ตอนล่าง เมื่อเกิดฝนหนักต่อเนื่อง น้ำสามารถไหลรวมตามคลองและทางน้ำได้รวดเร็ว ส่งผลให้พื้นที่ชุมชนและเกษตรเสี่ยงต่อน้ำหลาก น้ำท่วมฉับพลัน และน้ำท่วมขัง. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ โป่งขนมจีน

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
สำนักงานเทศบาลตำบลบ่อเวฬุ	"บริบทพื้นที่ของ ต.บ่อเวฬุ อ.ขลุง บริเวณนี้เป็นพื้นที่รอยต่อเชิงเขากับพื้นที่ราบ และพื้นที่รอยต่อเชิงเขากับที่ราบลุ่มตอนล่าง มีคลองระบายน้ำลงสู่พื้นที่ชายฝั่ง จึงเหมาะเป็นจุดเฝ้าระวังฝนเชิงพื้นที่ โดยเฉพาะความเสี่ยงจากฝนตกหนักและน้ำหลากฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ บ่อเวฬุ  สะพานหินบน  สะพานหินล่าง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
หอประชุม ม.6	"พื้นที่โดยรอบ ศาลา ม.6 ต.ปัถวี อ.มะขาม อยู่ในพื้นที่รอยต่อเชิงเขากับพื้นที่ราบ โดยพื้นที่เชิงเขาด้านตะวันออกของลุ่มน้ำจันทบุรี มีคลองและลำห้วยจากแนวเขาสอยดาว/เขาคิชฌกูฏไหลลงสู่พื้นที่ราบ จึงเป็นบริเวณที่ควรติดตามการเปลี่ยนแปลงของฝนอย่างต่อเนื่อง เพราะอาจเกิดฝนตกหนักและน้ำหลากฉับพลันในช่วงฝนหนัก. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ นาไทร  ทัพนคร  โป่งโรงเซ็น  หินลาด  หนองนาโรง  คลองมะลิ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
หอประชุม ม.8	"จากลักษณะพื้นที่ของ ต.ปัถวี อ.มะขาม จุดนี้อยู่ในพื้นที่รอยต่อเชิงเขากับพื้นที่ราบ โดยพื้นที่เชิงเขาด้านตะวันออกของลุ่มน้ำจันทบุรี มีคลองและลำห้วยจากแนวเขาสอยดาว/เขาคิชฌกูฏไหลลงสู่พื้นที่ราบ ทำให้มีความไวต่อเหตุการณ์ฝนหนักและฝนตกหนักและน้ำหลากฉับพลัน. ประกอบกับไม่พบหมู่บ้านระดับความเสี่ยงสูงหรือความเสี่ยงสูงมากในตำบลนี้ จึงใช้ข้อมูลหมู่บ้านระดับความเสี่ยงปานกลางประกอบการพิจารณา โดยมีรายชื่อได้แก่ นาไทร  ทัพนคร  โป่งโรงเซ็น  หินลาด  หนองนาโรง  คลองมะลิ

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
สำนักสงฆ์คลองนารายณ์	"พื้นที่ ต.คลองนารายณ์ อ.เมืองจันทบุรี อยู่บริเวณรอยต่อเชิงเขาสระบาปกับพื้นที่ราบ รับน้ำจากแนวเขาผ่านลำห้วยและคลองสาขาลงสู่คลองนารายณ์ ก่อนระบายสู่ชุมชนด้านล่าง มีความเสี่ยงจากฝนหนัก น้ำป่าไหลหลาก และน้ำหลากฉับพลัน. ประกอบกับข้อมูลรายชื่อหมู่บ้านประกาศภัยระดับตำบลพบหมู่บ้านที่อยู่ในกลุ่มความเสี่ยงสูงหรือความเสี่ยงสูงมาก ได้แก่ สระบาป  ถนนใน  พะเนียด  สระบาปล่าง  ถนนนอก  สระบาปบน  ศาลาแดง

จากลักษณะทางกายภาพและข้อมูลพื้นที่ที่มีการประกาศภัยดังกล่าว จึงมีความเหมาะสมในการติดตั้งสถานีวัดฝน เพื่อเฝ้าระวังปริมาณฝนเฉพาะพื้นที่ ติดตามฝนสะสม สนับสนุนการประเมินสถานการณ์ และการแจ้งเตือนภัยสำหรับชุมชนและพื้นที่ใกล้เคียง"
